data_name,removed_label,n_pcs,method,adj_rand,accuracy,recall,precision,f1_score
PMBCs,8,90,MARS,0.1645122791844266,0.44473229706390327,0.4183671652421652,0.3775731214404471,0.3643089941005839
PMBCs,8,100,SRNC,0.8516338126796795,0.9464594127806563,0.9464594127806563,0.9500000808638929,0.9469770811269413
PMBCs,8,100,Rejection,0.6826432267641308,0.8344847438111687,0.8344847438111687,0.8737022158829953,0.8523986138709687
PMBCs,8,100,MARS,0.20869084254718506,0.4355210132412205,0.35100563017229686,0.32014596028758247,0.3009898524193568
PMBCs,9,5,SRNC,0.6990401541588678,0.8692043503148255,0.8692043503148255,0.8932050945790264,0.871677463248419
PMBCs,9,5,Rejection,0.9058379696436407,0.9333142530051517,0.9333142530051517,0.9997033576616674,0.9639260468297107
PMBCs,9,5,MARS,0.10649591236569401,0.3371493989696623,0.32600054266720935,0.30190544416244336,0.2760602505457279
PMBCs,9,10,SRNC,0.7637000009952908,0.9058385804235833,0.9058385804235833,0.9109394239311048,0.9049021906745198
PMBCs,9,10,Rejection,0.998910377238088,0.9991413852318259,0.9991413852318259,1.0,0.9995700100922499
PMBCs,9,10,MARS,0.15855477905534518,0.3995420721236405,0.37318800027133364,0.3278155684692845,0.30291964396773396
PMBCs,9,20,SRNC,0.7941689794429407,0.9175729822552948,0.9175729822552948,0.9256826349714262,0.9195634487146817
PMBCs,9,20,Rejection,1.0,1.0,1.0,1.0,1.0
PMBCs,9,20,MARS,0.15575051188116626,0.41127647395535205,0.36359018042826063,0.3292120707440559,0.3117728331196775
PMBCs,9,30,SRNC,0.8093194375818074,0.9258729250143103,0.9258729250143103,0.9287282960025938,0.9254166922000627
PMBCs,9,30,Rejection,1.0,1.0,1.0,1.0,1.0
PMBCs,9,30,MARS,0.17449707086961852,0.4341728677733257,0.42034281305114646,0.3880810261417459,0.356653435321574
PMBCs,9,40,SRNC,0.8221276970367394,0.933028048082427,0.933028048082427,0.9361785601108473,0.9330985799509504
PMBCs,9,40,Rejection,1.0,1.0,1.0,1.0,1.0
PMBCs,9,40,MARS,0.18545982410221365,0.38551803091013165,0.3651607651607652,0.3258042267303752,0.29389445111746754
PMBCs,9,50,SRNC,0.8404956569477859,0.9401831711505438,0.9401831711505438,0.9438240664599333,0.9406482363176413
PMBCs,9,50,Rejection,1.0,1.0,1.0,1.0,1.0
PMBCs,9,50,MARS,0.19282911924275384,0.4275901545506583,0.43161672432505765,0.34283867222107095,0.3305585700401369
PMBCs,9,60,SRNC,0.8412327978228374,0.9396107613050945,0.9396107613050945,0.9446199924055226,0.9407948146613511
PMBCs,9,60,Rejection,1.0,1.0,1.0,1.0,1.0
PMBCs,9,60,MARS,0.18762554914407567,0.4567830566685747,0.4227958384208384,0.3829294211701585,0.37119436407704653
PMBCs,9,70,SRNC,0.8439551983545934,0.9424728105323411,0.9424728105323411,0.9460429552656715,0.9430572017688249
PMBCs,9,70,Rejection,1.0,1.0,1.0,1.0,1.0
PMBCs,9,70,MARS,0.15631744635135256,0.40812821980538067,0.42808981142314473,0.34666547596033037,0.3282799851570277
PMBCs,9,80,SRNC,0.847991079284912,0.9444762449914138,0.9444762449914138,0.9484598760040477,0.9452293051283087
PMBCs,9,80,Rejection,1.0,1.0,1.0,1.0,1.0
PMBCs,9,80,MARS,0.17511801068036284,0.45506582713222665,0.4263375898792565,0.37386708268512236,0.36067381239155527
PMBCs,9,90,SRNC,0.8515518401963468,0.9450486548368632,0.9450486548368632,0.9495836074830502,0.9460731090861206
PMBCs,9,90,Rejection,1.0,1.0,1.0,1.0,1.0
PMBCs,9,90,MARS,0.1783103320740143,0.42386949055523754,0.4280300332383665,0.38842882234443954,0.3540136612776497
PMBCs,9,100,SRNC,0.8547247395203861,0.9470520892959359,0.9470520892959359,0.950395829287804,0.9475973761704692
PMBCs,9,100,Rejection,1.0,1.0,1.0,1.0,1.0
PMBCs,9,100,MARS,0.18432782217331836,0.501717229536348,0.4605968491385158,0.38706426466216126,0.3853242910562119
